005930,삼성전자,3.31323E+14
000660,SK하이닉스,6.87962E+13
005935,삼성전자우,3.75648E+13
035420,NAVER,2.99136E+13
207940,삼성바이오로직스,2.79216E+13
005380,현대차,2.47855E+13
012330,현대모비스,2.38267E+13
068270,셀트리온,2.278E+13
051910,LG화학,2.19542E+13
005490,POSCO,2.06633E+13
028260,삼성물산,2.03917E+13
055550,신한지주,2.0272E+13
051900,LG생활건강,1.97258E+13
105560,KB금융,1.96053E+13
017670,SK텔레콤,1.88945E+13
015760,한국전력,1.81355E+13
034730,SK,1.80474E+13
000270,기아차,1.70253E+13
006400,삼성SDI,1.57471E+13
018260,삼성에스디에스,1.48952E+13
032830,삼성생명,1.466E+13
096770,SK이노베이션,1.38236E+13
035720,카카오,1.31476E+13
033780,KT&G,1.26996E+13
036570,엔씨소프트,1.2404E+13
003550,LG,1.23551E+13
090430,아모레퍼시픽,1.20717E+13
066570,LG전자,1.16354E+13
000810,삼성화재,1.12278E+13
086790,하나금융지주,1.08688E+13
010950,S-Oil,1.05265E+13
009150,삼성전기,9.52345E+12
009540,한국조선해양,9.16512E+12
316140,우리금융지주,8.16162E+12
010130,고려아연,8.02919E+12
251270,넷마블,7.76846E+12
011170,롯데케미칼,7.40349E+12
091990,셀트리온헬스케어,7.3979E+12
030200,KT,6.94557E+12
002790,아모레G,6.78631E+12
024110,기업은행,6.69502E+12
021240,웅진코웨이,6.66411E+12
035250,강원랜드,6.23637E+12
032640,LG유플러스,6.02524E+12
034220,LG디스플레이,5.81451E+12
018880,한온시스템,5.68497E+12
267250,현대중공업지주,5.39087E+12
086280,현대글로비스,5.175E+12
006800,미래에셋대우,4.97687E+12
078930,GS,4.67364E+12
028300,에이치엘비,4.63717E+12
000720,현대건설,4.56559E+12
010140,삼성중공업,4.5612E+12
029780,삼성카드,4.35629E+12
271560,오리온,4.11176E+12
004020,현대제철,4.11013E+12
088980,맥쿼리인프라,4.06637E+12
071050,한국금융지주,3.98998E+12
161390,한국타이어앤테크놀로지,3.95161E+12
004990,롯데지주,3.91836E+12
028050,삼성엔지니어링,3.773E+12
023530,롯데쇼핑,3.74826E+12
008770,호텔신라,3.74035E+12
097950,CJ제일제당,3.62806E+12
005830,DB손해보험,3.59664E+12
005940,NH투자증권,3.50354E+12
012750,에스원,3.46932E+12
128940,한미약품,3.44301E+12
241560,두산밥캣,3.43353E+12
036460,한국가스공사,3.42481E+12
139480,이마트,3.41479E+12
016360,삼성증권,3.40233E+12
035760,CJ ENM,3.39244E+12
000120,CJ대한통운,3.37623E+12
047810,한국항공우주,3.30928E+12
011070,LG이노텍,3.30156E+12
081660,휠라코리아,3.22688E+12
009830,한화케미칼,3.1004E+12
000210,대림산업,3.05544E+12
003670,포스코케미칼,3.04026E+12
007070,GS리테일,3.003E+12
042660,대우조선해양,2.94816E+12
000100,유한양행,2.94513E+12
282330,BGF리테일,2.92098E+12
004170,신세계,2.87972E+12
005387,현대차2우B,2.86776E+12
003410,쌍용양회,2.74603E+12
001040,CJ,2.70179E+12
030000,제일기획,2.64595E+12
003490,대한항공,2.58926E+12
002380,KCC,2.46495E+12
008930,한미사이언스,2.46347E+12
006360,GS건설,2.44298E+12
138930,BNK금융지주,2.44125E+12
263750,펄어비스,2.41837E+12
028670,팬오션,2.40556E+12
012510,더존비즈온,2.36491E+12
008560,메리츠종금증권,2.33343E+12
011780,금호석유,2.32164E+12
047050,포스코인터내셔널,2.31945E+12
180640,한진칼,2.31061E+12
079440,오렌지라이프,2.2837E+12
001450,현대해상,2.27523E+12
253450,스튜디오드래곤,2.24771E+12
032500,케이엠더블유,2.2449E+12
069960,현대백화점,2.00325E+12
000080,하이트진로,2.00231E+12
088350,한화생명,1.98025E+12
007310,오뚜기,1.97567E+12
047040,대우건설,1.95135E+12
000060,메리츠화재,1.94961E+12
084990,헬릭스미스,1.94877E+12
020150,일진머티리얼즈,1.92513E+12
036490,SK머티리얼즈,1.90913E+12
009420,한올바이오파마,1.88066E+12
011790,SKC,1.8711E+12
000880,한화,1.84024E+12
017800,현대엘리베이,1.83867E+12
010620,현대미포조선,1.82536E+12
086900,메디톡스,1.81082E+12
034230,파라다이스,1.80976E+12
007700,F&F,1.8095E+12
012450,한화에어로스페이스,1.79687E+12
039490,키움증권,1.77903E+12
005385,현대차우,1.73907E+12
051600,한전KPS,1.737E+12
240810,원익IPS,1.70812E+12
145020,휴젤,1.67218E+12
026960,동서,1.66998E+12
140410,메지온,1.66371E+12
009240,한샘,1.63325E+12
031430,신세계인터내셔날,1.62435E+12
051905,LG생활건강우,1.61467E+12
004800,효성,1.60561E+12
056190,에스에프에이,1.60153E+12
138040,메리츠금융지주,1.59856E+12
204320,만도,1.59419E+12
010120,LS산전,1.59E+12
069620,대웅제약,1.56998E+12
006280,녹십자,1.53678E+12
006260,LS,1.50857E+12
082270,젬백스,1.50853E+12
010060,OCI,1.49774E+12
036830,솔브레인,1.47537E+12
095700,제넥신,1.47082E+12
111770,영원무역,1.46893E+12
001740,SK네트웍스,1.4519E+12
004370,농심,1.43246E+12
098460,고영,1.41295E+12
214320,이노션,1.382E+12
078340,컴투스,1.33682E+12
120110,코오롱인더,1.32871E+12
068760,셀트리온제약,1.32777E+12
013890,지누스,1.32549E+12
051915,LG화학우,1.32247E+12
064350,현대로템,1.31325E+12
011210,현대위아,1.29992E+12
067630,에이치엘비생명과학,1.29879E+12
000240,한국테크놀로지그룹,1.29298E+12
181710,NHN,1.28738E+12
039030,이오테크닉스,1.24304E+12
000990,DB하이텍,1.2254E+12
020560,아시아나항공,1.21458E+12
114090,GKL,1.21237E+12
000670,영풍,1.21206E+12
014680,한솔케미칼,1.20294E+12
003240,태광산업,1.20136E+12
011200,현대상선,1.19498E+12
139130,DGB금융지주,1.19417E+12
073240,금호타이어,1.18351E+12
034020,두산중공업,1.15628E+12
003520,영진약품,1.1504E+12
042670,두산인프라코어,1.14281E+12
004000,롯데정밀화학,1.13262E+12
272210,한화시스템,1.12986E+12
000150,두산,1.12858E+12
005440,현대그린푸드,1.12849E+12
294870,HDC현대산업개발,1.10944E+12
001800,오리온홀딩스,1.10256E+12
005300,롯데칠성,1.0951E+12
003690,코리안리,1.09054E+12
161890,한국콜마,1.08686E+12
298380,에이비엘바이오,1.07595E+12
175330,JB금융지주,1.06765E+12
247540,에코프로비엠,1.05452E+12
330590,롯데리츠,1.04901E+12
178920,SKC코오롱PI,1.03369E+12
307950,현대오토에버,1.0185E+12
032350,롯데관광개발,1.01835E+12
241590,화승엔터프라이즈,1.01399E+12
005250,녹십자홀딩스,1.01111E+12
010780,아이에스동서,1.00092E+12
084850,아이티엠반도체,9.88455E+11
215600,신라젠,9.87625E+11
284740,쿠쿠홈시스,9.74902E+11
185750,종근당,9.74807E+11
090435,아모레퍼시픽우,9.73432E+11
046890,서울반도체,9.6787E+11
057050,현대홈쇼핑,9.672E+11
170900,동아에스티,9.58379E+11
028150,GS홈쇼핑,9.56813E+11
058470,리노공업,9.52648E+11
280360,롯데제과,9.46466E+11
041960,코미팜,9.39688E+11
196170,알테오젠,9.36641E+11
192080,더블유게임즈,9.14851E+11
009410,태영건설,8.977E+11
025980,아난티,8.93005E+11
214150,클래시스,8.91447E+11
003000,부광약품,8.76733E+11
002350,넥센타이어,8.74127E+11
041510,에스엠,8.72228E+11
023590,다우기술,8.61439E+11
218410,RFHIC,8.60658E+11
035900,JYP Ent.,8.58979E+11
049770,동원F&B,8.58655E+11
005850,에스엘,8.55608E+11
005290,동진쎄미켐,8.38056E+11
069260,휴켐스,8.35967E+11
096530,씨젠,8.26372E+11
030190,NICE평가정보,8.22686E+11
214370,케어젠,8.2184E+11
192820,코스맥스,8.19035E+11
006040,동원산업,8.09081E+11
008060,대덕전자,8.03472E+11
001680,대상,7.91707E+11
086450,동국제약,7.8872E+11
034310,NICE,7.87952E+11
285130,SK케미칼,7.86674E+11
200130,콜마비앤에이치,7.85859E+11
020000,한섬,7.78308E+11
000250,삼천당제약,7.78125E+11
018250,애경산업,7.77773E+11
018670,SK가스,7.75223E+11
022100,포스코 ICT,7.72336E+11
016380,동부제철,7.70069E+11
052690,한전기술,7.66311E+11
115450,지트리비앤티,7.65338E+11
085660,차바이오텍,7.63592E+11
053800,안랩,7.61053E+11
093370,후성,7.60302E+11
003380,하림지주,7.59904E+11
115390,락앤락,7.58612E+11
003090,대웅,7.52939E+11
192400,쿠쿠홀딩스,7.4325E+11
006650,대한유화,7.41E+11
005610,SPC삼립,7.36917E+11
078130,국일제지,7.36447E+11
064760,티씨케이,7.29688E+11
014820,동원시스템즈,7.28847E+11
085620,미래에셋생명,7.23996E+11
079550,LIG넥스원,7.227E+11
079160,CJ CGV,7.19485E+11
071840,롯데하이마트,7.17674E+11
091700,파트론,7.14865E+11
003850,보령제약,7.1383E+11
090460,비에이치,7.108E+11
089590,제주항공,6.99772E+11
003230,삼양식품,6.97557E+11
336370,두산솔루스,6.97446E+11
067160,아프리카TV,6.95433E+11
105630,한세실업,6.9E+11
033660,아주캐피탈,6.79042E+11
039200,오스코텍,6.73067E+11
267980,매일유업,6.72984E+11
103140,풍산,6.65577E+11
112610,씨에스윈드,6.58586E+11
298020,효성티앤씨,6.57808E+11
097520,엠씨넥스,6.45765E+11
012630,HDC,6.45211E+11
108320,실리콘웍스,6.43253E+11
000400,롯데손해보험,6.39293E+11
000640,동아쏘시오홀딩스,6.38383E+11
064960,S&T모티브,6.36838E+11
213420,덕산네오룩스,6.36265E+11
006060,화승인더,6.3618E+11
009970,영원무역홀딩스,6.361E+11
082640,동양생명,6.34946E+11
278280,천보,6.29E+11
286940,롯데정보통신,6.18163E+11
033640,네패스,6.15681E+11
033180,필룩스,6.14865E+11
039130,하나투어,6.13335E+11
039840,디오,6.13182E+11
036540,SFA반도체,6.11857E+11
267270,현대건설기계,6.07769E+11
003540,대신증권,6.06742E+11
001060,JW중외제약,6.03445E+11
145720,덴티움,5.89969E+11
058820,CMG제약,5.86125E+11
083790,크리스탈,5.83715E+11
001120,LG상사,5.83338E+11
048260,오스템임플란트,5.82857E+11
009450,경동나비엔,5.81559E+11
003470,유안타증권,5.76834E+11
000070,삼양홀딩스,5.71237E+11
005180,빙그레,5.66446E+11
183490,엔지켐생명과학,5.65867E+11
00680K,미래에셋대우2우B,5.649E+11
001230,동국제강,5.63053E+11
036420,제이콘텐트리,5.61869E+11
069080,웹젠,5.59678E+11
210980,SK디앤디,5.57361E+11
001820,삼화콘덴서,5.57172E+11
178320,서진시스템,5.5569E+11
005880,대한해운,5.54482E+11
071320,지역난방공사,5.4999E+11
031390,녹십자셀,5.43337E+11
237690,에스티팜,5.41957E+11
078160,메디포스트,5.40377E+11
141080,레고켐바이오,5.39314E+11
066970,엘앤에프,5.37264E+11
001440,대한전선,5.34439E+11
001430,세아베스틸,5.34346E+11
027410,BGF,5.32185E+11
093050,LF,5.27782E+11
230360,에코마케팅,5.21606E+11
000815,삼성화재우,5.187E+11
034830,한국토지신탁,5.17603E+11
145990,삼양사,5.17577E+11
112040,위메이드,5.1744E+11
005690,파미셀,5.16846E+11
122870,와이지엔터테인먼트,5.16812E+11
271980,제일약품,5.16141E+11
001720,신영증권,5.14366E+11
019680,대교,5.14146E+11
033290,코웰패션,5.13136E+11
060720,KH바텍,5.11008E+11
004490,세방전지,5.11E+11
006390,한일현대시멘트,5.08844E+11
006120,SK디스커버리,5.02599E+11
084680,이월드,4.99615E+11
243070,휴온스,4.98599E+11
108670,LG하우시스,4.97706E+11
298050,효성첨단소재,4.97274E+11
086520,에코프로,4.97029E+11
060250,NHN한국사이버결제,4.96182E+11
095610,테스,4.95194E+11
001630,종근당홀딩스,4.89964E+11
950160,코오롱티슈진,4.89552E+11
029960,코엔텍,4.89E+11
265520,AP시스템,4.88708E+11
268600,셀리버리,4.86411E+11
066575,LG전자우,4.86364E+11
042000,카페24,4.82847E+11
336260,두산퓨얼셀,4.8224E+11
272290,이녹스첨단소재,4.81009E+11
060980,한라홀딩스,4.80668E+11
263050,유틸렉스,4.78494E+11
048410,현대바이오,4.78111E+11
228760,지노믹트리,4.77671E+11
215200,메가스터디교육,4.74057E+11
038540,상상인,4.73057E+11
006730,서부T&D,4.72339E+11
002270,롯데푸드,4.6916E+11
023890,한국아트라스비엑스,4.67565E+11
092040,아미코젠,4.6673E+11
037560,CJ헬로,4.63907E+11
006840,AK홀딩스,4.63002E+11
011160,두산건설,4.60206E+11
044340,위닉스,4.59347E+11
035600,KG이니시스,4.57633E+11
272450,진에어,4.575E+11
281820,케이씨텍,4.57297E+11
042700,한미반도체,4.56074E+11
151910,나노스,4.54843E+11
025540,한국단자,4.5149E+11
235980,메드팩토,4.50345E+11
094800,맵스리얼티1,4.49782E+11
003530,한화투자증권,4.47332E+11
298000,효성화학,4.46618E+11
226320,잇츠한불,4.3749E+11
290510,코리아센터,4.37365E+11
017810,풀무원,4.36141E+11
030530,원익홀딩스,4.35622E+11
007460,에이프로젠 KIC,4.32718E+11
007570,일양약품,4.3229E+11
048530,인트론바이오,4.30654E+11
010050,우리종금,4.30142E+11
068240,다원시스,4.26875E+11
088260,이리츠코크렙,4.26289E+11
097230,한진중공업,4.23033E+11
200230,텔콘RF제약,4.22561E+11
043150,바텍,4.21118E+11
122990,와이솔,4.19762E+11
002210,동성제약,4.19739E+11
002960,한국쉘석유,4.186E+11
002240,고려제강,4.18E+11
215000,골프존,4.17315E+11
014830,유니드,4.156E+11
053210,스카이라이프,4.15573E+11
192650,드림텍,4.1219E+11
024720,한국콜마홀딩스,4.11699E+11
096760,JW홀딩스,4.09708E+11
002990,금호산업,4.07199E+11
321550,티움바이오,4.07028E+11
267260,현대일렉트릭,4.0553E+11
025860,남해화학,4.04883E+11
008490,서흥,4.01448E+11
007390,네이처셀,4.01409E+11
138080,오이솔루션,3.97038E+11
078070,유비쿼스홀딩스,3.96369E+11
081000,일진다이아,3.95553E+11
148150,세경하이테크,3.94664E+11
102710,이엔에프테크놀로지,3.94111E+11
015350,부산가스,3.938E+11
074600,원익QnC,3.93006E+11
051370,인터플렉스,3.89569E+11
038500,삼표시멘트,3.8917E+11
108230,톱텍,3.882E+11
237880,클리오,3.87716E+11
300720,한일시멘트,3.87555E+11
144510,녹십자랩셀,3.87334E+11
00279K,아모레G3우(전환),3.86525E+11
003800,에이스침대,3.84823E+11
126560,현대에이치씨엔,3.84345E+11
034120,SBS,3.84217E+11
268280,미원에스씨,3.83502E+11
019170,신풍제약,3.83081E+11
036930,주성엔지니어링,3.82616E+11
249420,일동제약,3.81997E+11
084370,유진테크,3.7926E+11
092730,네오팜,3.76718E+11
023410,유진기업,3.76504E+11
084110,휴온스글로벌,3.76241E+11
293940,신한알파리츠,3.74373E+11
029530,신도리코,3.72457E+11
001725,신영증권우,3.71733E+11
045390,대아티아이,3.70699E+11
008350,남선알미늄,3.691E+11
072710,농심홀딩스,3.68704E+11
293480,하나제약,3.6855E+11
123890,한국자산신탁,3.68466E+11
095660,네오위즈,3.68172E+11
095720,웅진씽크빅,3.67635E+11
950180,SNK,3.67528E+11
122900,아이마켓코리아,3.66622E+11
004430,송원산업,3.66E+11
104830,원익머트리얼즈,3.65632E+11
131970,테스나,3.65105E+11
244460,올리패스,3.62998E+11
013120,동원개발,3.62778E+11
047310,파워로직스,3.59699E+11
293780,압타바이오,3.59097E+11
061970,엘비세미콘,3.58596E+11
017390,서울가스,3.585E+11
166090,하나머티리얼즈,3.58205E+11
002320,한진,3.57443E+11
065660,안트로젠,3.57256E+11
017960,한국카본,3.56961E+11
000480,조선내화,3.56E+11
008730,율촌화학,3.5588E+11
099190,아이센스,3.51673E+11
143240,사람인에이치알,3.51355E+11
009290,광동제약,3.49123E+11
018290,브이티지엠피,3.48997E+11
100120,뷰웍스,3.47565E+11
005500,삼진제약,3.475E+11
317330,덕산테코피아,3.45496E+11
230240,에치에프알,3.43285E+11
086820,바이오솔루션,3.41914E+11
002780,진흥기업,3.41859E+11
288330,브릿지바이오테라퓨틱스,3.41051E+11
004690,삼천리,3.40217E+11
319660,피에스케이,3.38119E+11
039440,에스티아이,3.37971E+11
016800,퍼시스,3.37525E+11
003220,대원제약,3.37215E+11
214450,파마리서치프로덕트,3.36329E+11
088800,에이스테크,3.36122E+11
213500,한솔제지,3.35588E+11
080160,모두투어,3.3264E+11
025900,동화기업,3.32263E+11
003060,에이프로젠제약,3.31072E+11
030610,교보증권,3.3084E+11
052260,SK바이오랜드,3.3075E+11
051500,CJ프레시웨이,3.3003E+11
017940,E1,3.2928E+11
001520,동양,3.28191E+11
152330,코리아오토글라스,3.27E+11
000370,한화손해보험,3.26285E+11
005720,넥센,3.23406E+11
182400,엔케이맥스,3.23242E+11
138250,엔에스쇼핑,3.22134E+11
060150,인선이엔티,3.21719E+11
123860,아나패스,3.21048E+11
041830,인바디,3.202E+11
060570,드림어스컴퍼니,3.20121E+11
097780,에스맥,3.1997E+11
032190,다우데이타,3.19422E+11
012610,경인양행,3.19357E+11
040910,아이씨디,3.17988E+11
003920,남양유업,3.1644E+11
192440,슈피겐코리아,3.16413E+11
119860,다나와,3.16411E+11
011280,태림포장,3.16149E+11
058650,세아홀딩스,3.156E+11
006490,인스코비,3.15048E+11
179900,유티아이,3.14918E+11
002390,한독,3.12432E+11
234080,JW생명과학,3.11941E+11
950170,JTC,3.11899E+11
000140,하이트진로홀딩스,3.0865E+11
003620,쌍용차,3.07921E+11
086390,유니테스트,3.05388E+11
00088K,한화3우B,3.04496E+11
298690,에어부산,3.03047E+11
082800,루미마이크로,3.01834E+11
002150,도화엔지니어링,3.00782E+11
001880,삼호,3.00559E+11
032620,유비케어,2.98046E+11
033270,유나이티드제약,2.97854E+11
111710,남화산업,2.97497E+11
082920,비츠로셀,2.9724E+11
009680,모토닉,2.97E+11
014620,성광벤드,2.9601E+11
078020,이베스트투자증권,2.95715E+11
002840,미원상사,2.95613E+11
00104K,CJ4우(전환),2.95011E+11
119610,인터로조,2.94958E+11
053580,웹케시,2.94557E+11
183190,아세아시멘트,2.94134E+11
052020,에스티큐브,2.93227E+11
007340,디티알오토모티브,2.92824E+11
001500,현대차증권,2.92784E+11
002810,삼영무역,2.92271E+11
115960,연우,2.91353E+11
004710,한솔테크닉스,2.90915E+11
015750,성우하이텍,2.908E+11
070960,용평리조트,2.90725E+11
016450,한세예스24홀딩스,2.904E+11
002310,아세아제지,2.89743E+11
001510,SK증권,2.89698E+11
050890,쏠리드,2.89628E+11
101060,SBS미디어홀딩스,2.88886E+11
016580,환인제약,2.88301E+11
140860,파크시스템스,2.8793E+11
078520,에이블씨엔씨,2.87906E+11
011690,유양디앤유,2.8777E+11
036800,나이스정보통신,2.875E+11
033500,동성화인텍,2.87375E+11
052710,아모텍,2.86456E+11
035810,이지바이오,2.86451E+11
214870,뉴지랩,2.86217E+11
049950,미래컴퍼니,2.84234E+11
007810,코리아써키트,2.83449E+11
087010,펩트론,2.82774E+11
174900,앱클론,2.82017E+11
228670,레이,2.81433E+11
079430,현대리바트,2.80307E+11
089600,나스미디어,2.77086E+11
101490,에스앤에스텍,2.76295E+11
189300,인텔리안테크,2.75982E+11
039560,다산네트웍스,2.75873E+11
031440,신세계푸드,2.75721E+11
005070,코스모신소재,2.75516E+11
007690,국도화학,2.74842E+11
195870,해성디에스,2.737E+11
121800,비덴트,2.73632E+11
208340,파멥신,2.72977E+11
023160,태광,2.7295E+11
143160,아이디스,2.72732E+11
009580,무림P&P,2.71926E+11
226950,올릭스,2.71653E+11
220630,해마로푸드서비스,2.70813E+11
002620,제일파마홀딩스,2.6995E+11
037710,광주신세계,2.696E+11
161000,애경유화,2.68495E+11
234340,세틀뱅크,2.67353E+11
102460,이연제약,2.66643E+11
239610,에이치엘사이언스,2.66363E+11
025000,KPX케미칼,2.662E+11
038290,마크로젠,2.65667E+11
089030,테크윙,2.65633E+11
005810,풍산홀딩스,2.64829E+11
003560,IHQ,2.64687E+11
091810,티웨이항공,2.64468E+11
074610,나노메딕스,2.64288E+11
025770,한국정보통신,2.642E+11
000050,경방,2.62912E+11
222800,심텍,2.61659E+11
034950,한국기업평가,2.61534E+11
255440,야스,2.60507E+11
299660,셀리드,2.59583E+11
229640,LS전선아시아,2.59393E+11
001360,삼성제약,2.57804E+11
063570,한국전자금융,2.56791E+11
068400,AJ렌터카,2.5579E+11
068290,삼성출판사,2.55E+11
066700,테라젠이텍스,2.54756E+11
003300,한일홀딩스,2.5446E+11
298040,효성중공업,2.53628E+11
004700,조광피혁,2.53332E+11
071055,한국금융지주우,2.53076E+11
001130,대한제분,2.52655E+11
002100,경농,2.51624E+11
029460,케이씨,2.51428E+11
080420,모다이노칩,2.51123E+11
053030,바이넥스,2.51072E+11
078600,대주전자재료,2.51009E+11
016590,신대양제지,2.50652E+11
243840,신흥에스이씨,2.50075E+11
010170,대한광통신,2.49984E+11
115180,큐리언트,2.4971E+11
036530,S&T홀딩스,2.49449E+11
089010,켐트로닉스,2.48458E+11
136480,하림,2.48231E+11
086980,쇼박스,2.47896E+11
004380,삼익THK,2.478E+11
015860,일진홀딩스,2.47231E+11
030520,한글과컴퓨터,2.46847E+11
041140,넥슨지티,2.46552E+11
950110,SBI핀테크솔루션즈,2.45826E+11
042520,한스바이오메드,2.44591E+11
003070,코오롱글로벌,2.43281E+11
001940,KISCO홀딩스,2.42041E+11
183300,코미코,2.41313E+11
052400,코나아이,2.41166E+11
033920,무학,2.4111E+11
000155,두산우,2.40587E+11
236200,슈프리마,2.40227E+11
013030,하이록코리아,2.38912E+11
095570,AJ네트웍스,2.38794E+11
251970,펌텍코리아,2.387E+11
088290,이원컴포텍,2.38652E+11
300120,라온피플,2.38648E+11
078150,HB테크놀러지,2.37761E+11
002030,아세아,2.36631E+11
267850,아시아나IDT,2.3643E+11
084690,대상홀딩스,2.36106E+11
085370,루트로닉,2.35941E+11
035890,서희건설,2.35037E+11
000970,한국주철관,2.33705E+11
232140,와이아이케이,2.3356E+11
089980,상아프론테크,2.33508E+11
000020,동화약품,2.33507E+11
092230,KPX홀딩스,2.32778E+11
095270,웨이브일렉트로,2.3116E+11
011760,현대상사,2.30845E+11
238090,앤디포스,2.30817E+11
003545,대신증권우,2.2984E+11
251370,와이엠티,2.29561E+11
136490,선진,2.29473E+11
102260,동성코퍼레이션,2.28588E+11
175250,아이큐어,2.28527E+11
002020,코오롱,2.27276E+11
282880,코윈테크,2.27029E+11
036630,세종텔레콤,2.26923E+11
200670,휴메딕스,2.26845E+11
015360,예스코홀딩스,2.265E+11
057500,SKC 솔믹스,2.26298E+11
067080,대화제약,2.2599E+11
272550,삼양패키징,2.25936E+11
004360,세방,2.25912E+11
263720,디앤씨미디어,2.2538E+11
001200,유진투자증권,2.25214E+11
206640,바디텍메드,2.25063E+11
019210,와이지-원,2.25023E+11
005390,신성통상,2.24904E+11
003580,넥스트사이언스,2.2463E+11
026890,디피씨,2.24229E+11
049070,인탑스,2.236E+11
092130,이크레더블,2.22204E+11
003570,S&T중공업,2.20465E+11
028100,동아지질,2.20225E+11
035150,백산,2.19978E+11
041190,우리기술투자,2.1966E+11
104700,한국철강,2.18738E+11
003120,일성신약,2.18652E+11
110790,크리스에프앤씨,2.18494E+11
067990,도이치모터스,2.18131E+11
226330,신테카바이오,2.17055E+11
125210,아모그린텍,2.16108E+11
225570,넷게임즈,2.16003E+11
228850,레이언스,2.15683E+11
010955,S-Oil우,2.15575E+11
031330,에스에이엠티,2.15489E+11
206650,유바이오로직스,2.14876E+11
102940,코오롱생명과학,2.13411E+11
045100,한양이엔지,2.133E+11
002795,아모레G우,2.12967E+11
054620,APS홀딩스,2.121E+11
001780,알루코,2.12021E+11
000430,대원강업,2.1173E+11
900140,엘브이엠씨홀딩스,2.11639E+11
001270,부국증권,2.11546E+11
007820,에스엠코어,2.11358E+11
101530,해태제과식품,2.11097E+11
067390,아스트,2.11087E+11
159580,제로투세븐,2.10343E+11
054780,키이스트,2.09978E+11
023900,풍국주정,2.0979E+11
050110,캠시스,2.09712E+11
079980,휴비스,2.09415E+11
033240,자화전자,2.08535E+11
308170,센트랄모텍,2.0748E+11
067280,멀티캠퍼스,2.07141E+11
011040,경동제약,2.06559E+11
043610,지니뮤직,2.0631E+11
104480,티케이케미칼,2.05878E+11
073490,이노와이어리스,2.04085E+11
123040,엠에스오토텍,2.04028E+11
216050,인크로스,2.02628E+11
225530,보광산업,2.0261E+11
067290,JW신약,2.02502E+11
016250,이테크건설,2.0244E+11
040350,큐로컴,2.01774E+11
052330,코텍,2.00912E+11
009520,포스코엠텍,2.00718E+11
018120,진로발효,1.99958E+11
025320,시노펙스,1.99543E+11
000540,흥국화재,1.99152E+11
214390,경보제약,1.96753E+11
036030,KTH,1.96433E+11
063080,게임빌,1.96207E+11
123420,선데이토즈,1.95703E+11
306040,에스제이그룹,1.95699E+11
091590,남화토건,1.95471E+11
144960,뉴파워프라즈마,1.95327E+11
003030,세아제강지주,1.95279E+11
090470,제이스텍,1.94881E+11
064260,다날,1.94556E+11
290650,엘앤씨바이오,1.93918E+11
245620,EDGC,1.93525E+11
009160,SIMPAC,1.9269E+11
206560,덱스터,1.92575E+11
054050,농우바이오,1.91565E+11
138690,엘아이에스,1.91522E+11
004770,써니전자,1.90885E+11
176440,에이치엔티,1.9077E+11
004970,신라교역,1.904E+11
023910,대한약품,1.902E+11
161580,필옵틱스,1.89955E+11
012700,리드코프,1.89883E+11
122640,예스티,1.89045E+11
214180,민앤지,1.88969E+11
094280,효성ITX,1.88399E+11
054950,제이브이엠,1.88345E+11
200710,에이디테크놀로지,1.88009E+11
007160,사조산업,1.8775E+11
039570,HDC아이콘트롤스,1.87644E+11
067900,와이엔텍,1.87456E+11
004060,SG세계물산,1.87446E+11
007110,일신석재,1.87445E+11
234690,녹십자웰빙,1.87287E+11
214420,토니모리,1.86984E+11
191420,테고사이언스,1.86374E+11
061040,알에프텍,1.85944E+11
126700,하이비젼시스템,1.85282E+11
065530,전파기지국,1.8501E+11
194700,노바렉스,1.84577E+11
001250,GS글로벌,1.84463E+11
121600,나노신소재,1.84422E+11
005960,동부건설,1.84416E+11
000680,LS네트웍스,1.84399E+11
123690,한국화장품,1.83979E+11
004150,한솔홀딩스,1.8378E+11
072020,중앙백신,1.83762E+11
053610,프로텍,1.837E+11
106240,파인테크닉스,1.83584E+11
035510,신세계 I&C,1.8318E+11
045520,크린앤사이언스,1.82975E+11
109740,디에스케이,1.82786E+11
046440,KG모빌리언스,1.82133E+11
207760,미스터블루,1.81827E+11
067170,오텍,1.81621E+11
322000,현대에너지솔루션,1.8144E+11
215360,우리산업,1.81273E+11
001530,DI동일,1.80396E+11
077500,유니퀘스트,1.8031E+11
005680,삼영전자,1.802E+11
002170,삼양통상,1.8E+11
089970,에이피티씨,1.79836E+11
201490,미투온,1.7942E+11
